tweet_id,text,favorite_count,retweet_count,created_at
1648394775731511296,JUST IN Former President Donald Trump launches second series of his NFT collectionNFT DonaldTrump,2,0,Tue Apr 18 18:35:14 +0000 2023
1648394478019903493,POTUS Unfortunately in the country DonaldTrump left behind amp SpeakerMcCarthy HouseGOP SenateGOP GOP NRA wa,0,0,Tue Apr 18 18:34:03 +0000 2023
1648394043338924049,Oh what a tangled web we weave when first we practice to deceive by assembling a gaggle of moronic MAGA GOP lapd,3,1,Tue Apr 18 18:32:20 +0000 2023
1648393844055056391,How did President Donald Trump help to secure the conviction of Jeffrey Epstein What the mainstream media wont te,1,0,Tue Apr 18 18:31:32 +0000 2023
1648393582665932812,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 18:30:30 +0000 2023
1648393437379428353,DonaldTrump Links to DONALD TRUMP the LAW and POLITICS law jurisprudence historian MichaelBeschloss,0,0,Tue Apr 18 18:29:55 +0000 2023
1648393043169386516,Fox News Is Reportedly Blaming Trump In Their Latest Defense Against The Dominion Lawsuit,3,1,Tue Apr 18 18:28:21 +0000 2023
1648393033174360065,Trump makes return to Instagram after over two years in digital exile trumpcrimefamily donaldtrump trump,0,0,Tue Apr 18 18:28:19 +0000 2023
1648392327805763584,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 18:25:31 +0000 2023
1648391845766914048,BreakingNews Dominions 16billion defamation trial against Fox News BEGINS today with 30 Lawyers,3,1,Tue Apr 18 18:23:36 +0000 2023
1648391396498325505,HOT OFF THE PRESS Former President Donald Trump is releasing the second series of his NFT collection The digita,2,0,Tue Apr 18 18:21:49 +0000 2023
1648391045829337092,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 18:20:25 +0000 2023
1648390245744799744,PBS where are your brainsdailywire RonDeSantis DonaldTrump CandaceOwens,0,0,Tue Apr 18 18:17:14 +0000 2023
1648389800922062849,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 18:15:28 +0000 2023
1648389003669020672,KlasfeldReports ejeancarroll kaplanrobbie DonaldTrump wont be there He wont risk photo on mainstream media o,0,0,Tue Apr 18 18:12:18 +0000 2023
1648388559265472516,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 18:10:32 +0000 2023
1648388086857093121,Please follow to support domesticuspolitics domesticalerts,0,0,Tue Apr 18 18:08:40 +0000 2023
1648388086596861952,Please follow to support presidentialelection electionsbytype JoeBiden,0,0,Tue Apr 18 18:08:40 +0000 2023
1648387811769237506,DeSantis Tried to Bury Her Now Shes Helping Trump Try to Bury Him trumpcrimefamily donaldtrump trump,0,0,Tue Apr 18 18:07:34 +0000 2023
1648387266350391296,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 18:05:24 +0000 2023
1648386656037408769,simonateba JoeBiden SecBlinken Remember when the Left said that it was donaldtrump who would lose US standing o,0,0,Tue Apr 18 18:02:58 +0000 2023
1648386037918441472,Trump unveils more digital trading cards for sale trumpcrimefamily donaldtrump trump,0,0,Tue Apr 18 18:00:31 +0000 2023
1648386011020369921,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 18:00:25 +0000 2023
1648385998445748227,Poll shows Trump with strong support among Ga Republicans trumpcrimefamily donaldtrump trump,0,0,Tue Apr 18 18:00:22 +0000 2023
1648385997606907905,Hutchinson Trump has taken us back to bitterness trumpcrimefamily donaldtrump trump,0,2,Tue Apr 18 18:00:22 +0000 2023
1648385981861740544,In cases where DonaldTrump is being prosecuted by women LimpD has no chance as he lives in constant fear of women of substance,0,0,Tue Apr 18 18:00:18 +0000 2023
1648385360865656832,donaldtrump is back on Instagram w his new NFT collection what a comeback,2,0,Tue Apr 18 17:57:50 +0000 2023
1648384974775635978,Trump trashes DeSantis for getting absolutely destroyed by Disney trumpcrimefamily donaldtrump trump,2,0,Tue Apr 18 17:56:18 +0000 2023
1648384745040928769,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 17:55:23 +0000 2023
1648384739601166337,Former President DonaldTrump launches second series of his NFT collection,5,0,Tue Apr 18 17:55:22 +0000 2023
1648384009733283849,Fuck DonaldTrump,0,0,Tue Apr 18 17:52:28 +0000 2023
1648383669952733184,Exciting news in the world of NFTs Former President Donald Trump has just launched the second series of his uniqu,3,0,Tue Apr 18 17:51:07 +0000 2023
1648383504428986368,This picture will make liberals heads spin liberal trump conservative democrat republican politics maga,0,0,Tue Apr 18 17:50:27 +0000 2023
1648383493880127489,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 17:50:25 +0000 2023
1648383458140471296,Attention all NFT collectors Former President Donald Trump has just released his second series of NFTs will,4,0,Tue Apr 18 17:50:16 +0000 2023
1648382765434560512,JPMorgan CEO JamieDimon JeffreyEpstein DonaldTrump MelaniaTrump BillClinton Hilary PrinceAndrew,0,0,Tue Apr 18 17:47:31 +0000 2023
1648382230203342869,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 17:45:23 +0000 2023
1648382104600977409,Former US President Donald Trumps request for a fourweek coolingoff period to delay a scheduled April 25 trial,0,0,Tue Apr 18 17:44:53 +0000 2023
1648381470447206401,Trump says Ron DeSantis getting destroyed in feud with Disney trumpcrimefamily donaldtrump trump,0,2,Tue Apr 18 17:42:22 +0000 2023
1648380971769643041,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 17:40:23 +0000 2023
1648380258104623136,TIL about this truecrime grisly murder case in the UK in one podcast retelling even name of Donaldtrump cam,1,0,Tue Apr 18 17:37:33 +0000 2023
1648379741454450695,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 17:35:30 +0000 2023
1648378027523424259,Minted 2 LFG realDonaldTrump polygon eth blockchain DonaldTrump,2,0,Tue Apr 18 17:28:41 +0000 2023
1648377949589045249,DonaldTrump throws tantrum after ElonMusk admits backing JoeBiden He told me he voted for me,21,6,Tue Apr 18 17:28:23 +0000 2023
1648377472667336706,Judge tentatively OKs 725M Facebook settlement How to apply for a payoutmeta cambridgeanalytica donaldtrump,0,0,Tue Apr 18 17:26:29 +0000 2023
1648377205829910541,How can repukicans Only answer to this countrys woes be a dullard like DeSantis Does Anyone really think a,0,0,Tue Apr 18 17:25:25 +0000 2023
1648376146810093585,1500 PIPs on US30 forexsignal forextrading forex Signals US30 Traders,0,0,Tue Apr 18 17:21:13 +0000 2023
1648375937220722717,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 17:20:23 +0000 2023
1648375293415944192,Trump Pence and other 2024 news trending viral JiminFACE tuesdayvibe BenidormFest2023,0,0,Tue Apr 18 17:17:49 +0000 2023
1648374599111802881,Another GOP maga GOP PEDOPHILE friend of DonaldTrump,0,0,Tue Apr 18 17:15:04 +0000 2023
1648374409604878336,NEW RULING Judge In Rape Lawsuit Torches Trump Pleading For Delay In Blistering Court Order,0,1,Tue Apr 18 17:14:19 +0000 2023
1648373627232960514,The Twitter Embargo Freedom Governance Religion DonaldTrump Leadership Cons Relativity Freedomofspeech,0,0,Tue Apr 18 17:11:12 +0000 2023
1648373557137915904,Hope yall are ready for your KARMA CNN foxnews hiroshima nagasaki tomhanks nikiminaj kanyewest sixnine,0,0,Tue Apr 18 17:10:55 +0000 2023
1648373432382373902,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 17:10:26 +0000 2023
1648373011446218753,I see Floriduh is trendingYou know as in Lets get Floriduh DeSantis Florida MAGA GOP RonDeSantis,8,1,Tue Apr 18 17:08:45 +0000 2023
1648372693983727622,Trump announced the launch of Series 2 of his Trump Digital Trading Card NFT collection todayThose who acquire 47,8,1,Tue Apr 18 17:07:30 +0000 2023
1648372650144677909,GOP holds hearing on NYC crime Democrats say its to do the bidding for Donald Trump,0,1,Tue Apr 18 17:07:19 +0000 2023
1648372166231048220,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 17:05:24 +0000 2023
1648371171577171973,What you need to know about DonaldTrump ally AliAlexander FPExplained,2,0,Tue Apr 18 17:01:27 +0000 2023
1648370904425021478,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 17:00:23 +0000 2023
1648370541156352026,Throwback to when the World was MikePences oyster amp full of promise Sky was the limituntil DonaldTrump tried,0,0,Tue Apr 18 16:58:56 +0000 2023
1648369995028525056,RonFilipkowski So DonaldTrump aka The chosen onewants to bring back HoovervillesHes such a,0,0,Tue Apr 18 16:56:46 +0000 2023
1648369655415816222,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 16:55:25 +0000 2023
1648368645804900374,tomtrotts mtgreenee battlegroundMTG And smart enough to out wit teamtrump According to DonaldTrump himself,0,0,Tue Apr 18 16:51:25 +0000 2023
1648368422017966081,DonaldTrump has brought fear back to America With a RedCapandHate Trump has served up the hate Shooting in K,1,0,Tue Apr 18 16:50:31 +0000 2023
1648368393337159695,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 16:50:24 +0000 2023
1648368104697741323,Megyn Kelly Slams Don Jr For Calling Off Bud Light Boycott A Rare Political Misstep By Team Trump,0,0,Tue Apr 18 16:49:16 +0000 2023
1648367787700633605,RonDeSantis DonaldTrump 2024elections GOP I was thinking Ron Desantis can be good alternative to Trump But D,0,0,Tue Apr 18 16:48:00 +0000 2023
1648367574181113858,Big Media is not in the news businessTrump2024 TrumpWasRight trump DonaldJTrump DonaldTrump TrumpWon,1,0,Tue Apr 18 16:47:09 +0000 2023
1648367482116141056,Looks who is back on Instagram realDonaldTrump Twitter next DonaldTrump,0,0,Tue Apr 18 16:46:47 +0000 2023
1648367443977420816,ABES BRIGADE is selling digital tickets to political battles to fund a program to help heal our divided nation,0,0,Tue Apr 18 16:46:38 +0000 2023
1648367155048599554,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 16:45:29 +0000 2023
1648366513756471297,HUUUUUUUUUUGE for President Donald J Trump LFG trumpforceone trumpgolf ultramaga trump MAGA trump2024,0,0,Tue Apr 18 16:42:56 +0000 2023
1648366512355393548,WATCH sidrosenberg and BorisEP discuss what could be next for DonaldTrumpListen to the full episode on,5,2,Tue Apr 18 16:42:56 +0000 2023
1648366481162268675,Seeking TRUTH in the sunlightSwing In A Tree 45 AprilPoetryMonth conservative,0,0,Tue Apr 18 16:42:48 +0000 2023
1648365873365762061,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 16:40:24 +0000 2023
1648364616047525890,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 16:35:24 +0000 2023
1648364015851126788,Me myself amp Iallocutionpresidentielle dhdl Starship EmmanuelMacron imzentrum DOGE Sechselaeuten,0,0,Tue Apr 18 16:33:01 +0000 2023
1648363517119205377,realDonaldTrump back on Instagram after two years with his NFT ads DonaldTrump NFT potus elonmusk President,4,0,Tue Apr 18 16:31:02 +0000 2023
1648363356439322629,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 16:30:23 +0000 2023
1648362779101786113,Dominion and DonaldTrump put Fox News between a rock and a dumb place,0,0,Tue Apr 18 16:28:06 +0000 2023
1648362740593860610,Just another normal day in DonaldTrumps MAGAMurca Okla governor calls on officials to resign after h,8,3,Tue Apr 18 16:27:57 +0000 2023
1648362360736808961,And more families wouldnt be divided and I believe we would have less deaths from gun violence Everyone who lost,0,0,Tue Apr 18 16:26:26 +0000 2023
1648362247453040640,In case you didnt get the first round of scammy DonaldTrump cards hes just announced a new volume,1,0,Tue Apr 18 16:25:59 +0000 2023
1648362096831217672,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 16:25:23 +0000 2023
1648362068385447937,Late Night Hosts Mock Trump Fox News and Clarence Thomas in Hilarious Monologues,0,0,Tue Apr 18 16:25:16 +0000 2023
1648361839238037519,Judge Slams Trump in Lengthy Warning While Denying Delay Request TrumpFascist TrumpTraitor donaldtrump,1,0,Tue Apr 18 16:24:22 +0000 2023
1648360844558737413,Random Trump randomtrump trump donaldtrump giphy gif gifs,1,0,Tue Apr 18 16:20:25 +0000 2023
1648360630905077761,EXCLUSIVE PROOF revealing Russia Tampering With American Election Comedy,1,0,Tue Apr 18 16:19:34 +0000 2023
1648360484004048896,USA PresidentialPrimaries not starting till June 2024 and the memes are out amp about alreadyIts gonna get c,0,0,Tue Apr 18 16:18:59 +0000 2023
1648359961334784001,I found it on my instagram Is it realDonaldTrump,1,0,Tue Apr 18 16:16:54 +0000 2023
1648359750373974018,No One is Above the Law Rudy Giuliani Takes a Tough Stance on WhiteCollar CrimeDonaldTrump JackSmith,1,0,Tue Apr 18 16:16:04 +0000 2023
1648359591288217602,Random Trump randomtrump trump donaldtrump giphy gif gifs,1,0,Tue Apr 18 16:15:26 +0000 2023
1648359354700115970,E Jean Carroll will attend civil rape trial against Trump starting next week in Manhattan,1,0,Tue Apr 18 16:14:29 +0000 2023
1648358380392660994,Seems Tumps attorney should take to wearing a chastity belt to stop Manhattan DA trying to screw him too,0,0,Tue Apr 18 16:10:37 +0000 2023
1648358326625878017,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 16:10:24 +0000 2023
1648357986677686272,Please follow to support electionresults donaldtrump businessfigures,0,0,Tue Apr 18 16:09:03 +0000 2023
1648357523903205378,Trump trashes DeSantis for mishandling political STUNT feud with Disney trumpcrimefamily donaldtrump trump,0,0,Tue Apr 18 16:07:13 +0000 2023
1648357065528602627,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 16:05:24 +0000 2023
1648356414920839168,JamesMelville I was confident these were DonaldTrump ashes,0,0,Tue Apr 18 16:02:48 +0000 2023
1648356092231991296,eurosport WeAreWST Did anyone else think initially these were realDonaldTrump ashesDonaldTrump TrumpIndictment,0,0,Tue Apr 18 16:01:32 +0000 2023
1648356067447898114,The Defamation Showdown Dominion Voting Systems and Fox News Faceoff in HighStakes Trialjanuary6th,1,0,Tue Apr 18 16:01:26 +0000 2023
1648355898148941826,Great video out by ComradeDoyIe Jan6th SupremeCourt DonaldTrump Trump2024 TrumpArraignment,0,0,Tue Apr 18 16:00:45 +0000 2023
1648355897779814404,California Man Found Guilty of Felony Charges Related to Capitol BreachJanuary6th Jan6th donaldtrump,2,0,Tue Apr 18 16:00:45 +0000 2023
1648355804918042627,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 16:00:23 +0000 2023
1648355757195411462,Donald Trump has urged Disney to leave Florida in a move that would be a financial killer for Ron DeSantis Read,0,0,Tue Apr 18 16:00:12 +0000 2023
1648355711636901888,Can Florida Governor RonDesantis win over independent voters turned off by DonaldTrump rachelschilke from,1,0,Tue Apr 18 16:00:01 +0000 2023
1648354695587545089,FactsMarcusCWilliams TeamMarcus USA america republican democrat republicans democrats dems repub rep,1,0,Tue Apr 18 15:55:59 +0000 2023
1648354544806510599,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:55:23 +0000 2023
1648353311257505845,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:50:28 +0000 2023
1648353073935392769,GeraldKutney Opinion11 President DonaldTrump escalated his denial of global warming when he took to Twitter,1,0,Tue Apr 18 15:49:32 +0000 2023
1648352997808676865,Donald Trump should be prosecuted in Georgia not New York Opinion trumpcrimefamily donaldtrump trump,0,0,Tue Apr 18 15:49:14 +0000 2023
1648352036532912128,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:45:25 +0000 2023
1648351955713130498,I would vote for Donald Trump Joe Rogan opposes Joe Bidens cabinet running the worlds most powerful country,0,0,Tue Apr 18 15:45:05 +0000 2023
1648351539688251392,Trump Toddler has a MAGAMeltdown over Elon Musk Musk ElonMusk elonmusk Trump DonaldTrump realDonaldTrump,0,0,Tue Apr 18 15:43:26 +0000 2023
1648350776169840640,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:40:24 +0000 2023
1648350769308127232,GOP For hes a really sour loserFor hes a really sour loser For hes a really sour loserAnd so say all of,0,0,Tue Apr 18 15:40:22 +0000 2023
1648350207627722755,Patti LuPone is speaking FACTS On JimJordan DonaldTrump GOP GQP TheView,5,0,Tue Apr 18 15:38:09 +0000 2023
1648350116955459584,Fake Melania Trump Literally DryHeaves Over Her Husband On The Late Show Please follow to support,0,0,Tue Apr 18 15:37:47 +0000 2023
1648349558500474881,The Late Show With Stephen Colberts Fake Melania Trump Can Barely Contain Her DryHeaving Glee Over Donalds Arre,12,4,Tue Apr 18 15:35:34 +0000 2023
1648349511578779658,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:35:23 +0000 2023
1648348253795016705,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:30:23 +0000 2023
1648348104494555137,Latinos still vastly prefer Democratic candidates to Republicans 60 to 34 Though DonaldTrump won more Latino v,1,0,Tue Apr 18 15:29:47 +0000 2023
1648346995445096452,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:25:23 +0000 2023
1648346672341172224,HillaryClinton You support the murders of innocent children you prochoice Muslim How many babies have you person,0,0,Tue Apr 18 15:24:06 +0000 2023
1648346132823547905,Should Supreme Court Justices be held to a lower standard of ethical or legal conduct than every other American,0,0,Tue Apr 18 15:21:57 +0000 2023
1648345737942450182,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:20:23 +0000 2023
1648344840181284864,When I went to court DonaldTrump over that hush money I was under 20 years old It was to only intent that those,0,0,Tue Apr 18 15:16:49 +0000 2023
1648344482041954307,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:15:23 +0000 2023
1648344002897514502,DonaldTrump the 45th President of the United States along with JeffreyEpstein violently raped a 13 year old chi,0,1,Tue Apr 18 15:13:29 +0000 2023
1648343230826553345,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:10:25 +0000 2023
1648341962523660288,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:05:23 +0000 2023
1648341827928436739,Miscellaneous Politics Trump Surrounds Himself With Only The Best People via JLAFORUMS DonaldTrump,0,0,Tue Apr 18 15:04:51 +0000 2023
1648341002766417920,MSNBC She hasnt been in the news whyDaddy i need moving it to offshore accounts when DonaldTrump is arre,0,0,Tue Apr 18 15:01:34 +0000 2023
1648340706996494336,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 15:00:23 +0000 2023
1648340646170689536,Yes its true support for Trump in Wisconsins WOW counties has declined trumpcrimefamily donaldtrump trump,2,2,Tue Apr 18 15:00:09 +0000 2023
1648339757624328192,JudiciaryGOP Look at me Im important GymJordan as he runs to FoxNews to spew nonsense for DonaldTrump Stil,1,0,Tue Apr 18 14:56:37 +0000 2023
1648339514513817605,SportsCenter Can I say that Money23Green has that DonaldTrump appeal with crowds NBAPlayoffs nba NBA,0,0,Tue Apr 18 14:55:39 +0000 2023
1648339451494498309,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:55:24 +0000 2023
1648338199872151555,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:50:26 +0000 2023
1648337973472108544,Beyond Stormy Daniels 5 cases adding to Donald Trumps legal woes trumpcrimefamily donaldtrump trump,0,0,Tue Apr 18 14:49:32 +0000 2023
1648337760066101248,O Ukrainian Warriors Lets attack Moscow directly The natural war will end in Ukraine Zelensky,0,0,Tue Apr 18 14:48:41 +0000 2023
1648336928897482753,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:45:23 +0000 2023
1648335671478607873,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:40:23 +0000 2023
1648335565811781633,ManhattanDA You think YOUR sole purpose as DA is to prosecute a NON VIOLENT misdemeanor long past the statute of l,0,0,Tue Apr 18 14:39:58 +0000 2023
1648334727081005060,America is in many ways like a 3rd World Country DonaldTrumpUSA China Dubai Qatar,0,0,Tue Apr 18 14:36:38 +0000 2023
1648334416693821440,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:35:24 +0000 2023
1648333582610604032,We fell into a rabbit holeSwing In A Tree 45 AprilPoetryMonth conservativeabuses,0,0,Tue Apr 18 14:32:05 +0000 2023
1648333154766274561,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:30:23 +0000 2023
1648331895468355587,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:25:23 +0000 2023
1648330914622058497,DonaldTrump team prepares to fight efforts to block him from ballots over Jan 6 A Civil Warera clause in the,0,0,Tue Apr 18 14:21:29 +0000 2023
1648330651878211587,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:20:26 +0000 2023
1648330517303943169,Apparently weve got a supporter in the 45th President of The United States Donald Trump shared our article on Tru,1,0,Tue Apr 18 14:19:54 +0000 2023
1648329952239161346,Two nonprofit groups argue that a Civil Warera rule disqualifies any officer of the United States from entering,0,0,Tue Apr 18 14:17:39 +0000 2023
1648329442970726400,AdamAddict Currently it appears DonaldTrump is still worst person who has ever lived in USTrump is older th,0,0,Tue Apr 18 14:15:38 +0000 2023
1648329385076838401,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:15:24 +0000 2023
1648329133229834242,After latest Disney fight Ron DeSantis visits Republican allies in DC amid attacks from Trump,0,0,Tue Apr 18 14:14:24 +0000 2023
1648328122541002760,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:10:23 +0000 2023
1648326862588854272,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:05:23 +0000 2023
1648325604268298243,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 14:00:23 +0000 2023
1648324342894276609,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 13:55:22 +0000 2023
1648324148895023105,DonaldTrump has established a NEW GOP paradigm One where democRAT talking points on SocialSecurity are used to,0,0,Tue Apr 18 13:54:36 +0000 2023
1648323234335711235,TrumpFailedCoup the worst thing that has happened in America He is rewarded with another Prudential run What is,0,0,Tue Apr 18 13:50:58 +0000 2023
1648323085613912065,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 13:50:22 +0000 2023
1648322761788473347,BREAKING Jim Jordan HIT with AlinaHabba Boxes ChristinaBobb ConfidentialDocuments DonaldTrump,0,0,Tue Apr 18 13:49:05 +0000 2023
1648322523224997892,ExPresident DonaldTrumps efforts to make his real estate empire great again may have fallen shortTrumps first,0,0,Tue Apr 18 13:48:08 +0000 2023
1648321828245606400,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 13:45:22 +0000 2023
1648321641590521857,DonaldJTrumpJr Have you seen this play yet Its supposed to be pretty good Diddlers on the roof starring,1,0,Tue Apr 18 13:44:38 +0000 2023
1648321031185072130,Donald Trumps Team Rages Over Poll Showing Him Floundering in Swing States trumpcrimefamily donaldtrump trump,0,0,Tue Apr 18 13:42:12 +0000 2023
1648320572953116672,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 13:40:23 +0000 2023
1648319341257977858,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 13:35:29 +0000 2023
1648319197003370496,Illegal Immigrants Are Entitled To Your Social Security Bankruptcy Coming Soon America,0,0,Tue Apr 18 13:34:55 +0000 2023
1648319107551617026,mehdirhasan On ABC he washy back and forth 1 day hes supporting DonaldTrump the next day he slams him No substance here,2,0,Tue Apr 18 13:34:34 +0000 2023
1648319104225353728,Like DonaldTrump MarjorieTaylorGreene hangs out with the best people,0,0,Tue Apr 18 13:34:33 +0000 2023
1648318828315652098,kansasauthor AndreaC93195403 Lan4246 MatthewNichol5 dauschmo festuspolecat MagaWoof2 bigknight197,0,0,Tue Apr 18 13:33:27 +0000 2023
1648318304145096705,Donald Trump Arrested By George Soros amp WEF And They Have More Diabolical Plans For Donald Trump America,0,0,Tue Apr 18 13:31:22 +0000 2023
1648318141779394560,Lucialicious22 This is wrong when latinos other latinos it makes whitesupremacists gladUnlike Potorros amp Co,1,0,Tue Apr 18 13:30:43 +0000 2023
1648318093595222027,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 13:30:32 +0000 2023
1648317960329613312,Can Florida Governor RonDesantis win over independent voters turned off by DonaldTrump rachelschilke from,0,0,Tue Apr 18 13:30:00 +0000 2023
1648317259809533953,mynamesnotgordy Remember when DonaldTrump tried to get SNL off the air bc they made fun of him Is it any surpr,2,0,Tue Apr 18 13:27:13 +0000 2023
1648316820930154498,Random Trump randomtrump trump donaldtrump giphy gif gifs,0,0,Tue Apr 18 13:25:29 +0000 2023
1648316347036626944,davehodge20 Remember when DonaldTrump tried to get SNL off the air bc they made fun of him Is it any surprise,7,6,Tue Apr 18 13:23:36 +0000 2023
1648315764057808903,The money was spent by DonaldTrump Now you need to pay his bills,5,1,Tue Apr 18 13:21:17 +0000 2023
